Customer_ID,Device_Age_Years,OS,Rooted,SIM_Age_Years,Phone_Vintage_Years,Device_Fingerprint
CUST_00000566,0.6,Android 11,True,4.3,5.2,936b588f5ea6c55e9fffa42c14a58b57
CUST_00000567,0.7,Android 13,False,3.0,4.8,86f4722306ae24c5c0f88ac4a9fd0740
CUST_00000568,0.4,iOS 17,False,7.6,7.0,386d45fecd8702dc5fb8f507e4db521d
CUST_00000569,5.0,Android 13,False,9.5,5.4,931e6e7971964b189dade9d888619673
CUST_00000570,1.5,Android 13,False,5.7,5.6,e22ec49bf5a7ff6cf44350fb5736d654
CUST_00000571,0.5,Android 12,False,9.2,2.1,532d9b12cfcc383ce5718a6d9ac92b6d
CUST_00000572,0.2,Android 13,False,0.5,1.9,1326ef506e3e090526f001270404b42b
CUST_00000573,2.2,Android 11,False,5.9,2.3,14f5afb700a05a21b14edc45c26fbe7c
CUST_00000574,3.0,Android 13,False,2.9,3.9,44a34a84f83c5a05994a032c948d68a4
CUST_00000575,6.0,Android 10,False,4.3,6.7,60cfd7577d8a42bf4b384f483227febe
CUST_00000576,0.8,Android 13,False,6.0,3.7,65fa6f220df2c7fdf9f5ada4db248c39
CUST_00000577,1.3,Android 14,False,0.8,6.1,85c62e8a37ee8fbb7a86f508e97facb7
CUST_00000578,1.6,iOS 17,False,8.1,3.8,7dc9f517ea757ba8876f0be693aa034d
CUST_00000579,3.9,Android 14,False,6.6,5.0,f5ee2515e47bf9176f5d4043c2f33e1c
CUST_00000580,1.2,Android 11,True,4.3,4.0,79971e379b3e4aa5665dc05da9db9b9b
CUST_00000581,0.1,Android 14,False,4.2,5.5,ca3858841c238a98bfeeb74e6b517cd4
CUST_00000582,1.6,Android 14,False,3.1,6.8,a9c94ea7840714f485dc5691c1d0e14f
CUST_00000583,0.4,Android 14,False,9.7,0.5,0a6eb5b5c0dc7be078051f6b7448a054
CUST_00000584,4.5,Android 12,False,4.3,5.3,ff6f1839640dfecdd6ccdc9676687a26
CUST_00000585,4.2,Android 14,False,1.9,5.1,617893a7b71cefe17e95ca7e75840d98
CUST_00000586,5.6,iOS 17,False,7.6,5.7,c844c8132cb86de6bf00f21084d73a54
CUST_00000587,0.5,Android 13,False,5.5,4.8,dc74414f9d304587b336e009305ccb3d
CUST_00000588,3.3,Android 14,False,9.5,5.6,f4c31e438774772e8d2343d704e6f515
CUST_00000589,1.4,Android 14,False,7.2,4.4,fc1260aacfa6b7c96910e90e1f242c62
CUST_00000590,2.0,Android 14,False,3.8,3.8,d798e2198ec8ec491ad949a635f286cf
CUST_00000591,3.6,Android 11,False,4.7,5.0,34ce77cf06c595a47d454df9f0fc81f1
CUST_00000592,4.5,Android 12,False,2.8,5.2,353663c7e55cc400a6c60f6900911568
CUST_00000593,1.0,Android 14,False,9.8,2.7,f79b6c386fbf2d41c96e6c9e443ad3d6
CUST_00000594,3.0,Android 12,False,9.5,5.2,139dafa024011233d7e20827061a824e
CUST_00000595,1.3,Android 13,False,7.4,1.6,ddc0c32c37f1d231b58d07f23c08c964
CUST_00000596,0.2,Android 14,False,7.1,6.0,b652205df3ebeb548222dcf9770b989f
CUST_00000597,1.4,Android 13,False,8.2,2.0,54e94cdac231d8e5ba369ea748b83b8b
CUST_00000598,0.5,iOS 16,False,7.2,0.8,5e3eb35d4d4bb92236066314486102b9
CUST_00000599,3.2,Android 14,False,4.0,5.7,41eca31a4557ae4729f58d975a02ee05
CUST_00000600,0.5,Android 11,False,3.0,1.5,a7e70a57b56a0aea519c90133a786d9d
CUST_00000601,1.5,Android 12,False,6.3,5.7,0e0d703891e9ff5c1d0b8a777ba95f5f
CUST_00000602,0.2,Android 11,False,6.8,6.4,72b87c236eb1a65ec613e40b856dc8dd
CUST_00000603,0.8,Android 13,False,3.6,2.4,c01e1ba47e459ee30c21a8e0d49efce4
CUST_00000604,2.2,Android 14,False,0.8,5.3,0e3aa22533213552678784e8f2419137
CUST_00000605,2.3,Android 14,False,3.4,3.3,017f56e5808051d4bfe7d823413915ef
CUST_00000606,4.3,Android 13,False,6.7,6.6,5034f2e2f8e1fd5cbcf9a4ad20cb881d
CUST_00000607,2.4,Android 14,False,1.1,3.2,767e65afdc4d4eb1c3aed8e42a853d69
CUST_00000608,3.2,Android 14,False,0.8,3.3,ead5afb0c0d78b287cfc22a3524f2975
CUST_00000609,0.9,Android 14,False,4.1,6.8,452d867ca28b2643ce0f9804a2e86e0c
CUST_00000610,1.2,Android 12,False,4.0,3.2,bb98ecd3b6255287409f754da4f16050
CUST_00000611,1.0,Android 14,False,2.9,3.6,dc88359ef555f9c7fbfbe4699e738ac9
CUST_00000612,0.4,iOS 16,False,0.8,4.4,3786d821f8e94e05487b17eff2d556fd
CUST_00000613,0.7,Android 14,False,6.3,1.1,46bb4f449943e743ed8de031a8bdd23e
CUST_00000614,0.6,Android 14,False,2.6,0.6,1e7eb339888526ae28f459316e9e01d7
CUST_00000615,1.5,Android 12,False,2.8,4.5,1a388503a25d859bd3e8797ad62bf333
CUST_00000616,0.8,Android 11,False,1.6,6.7,243ac49fc93ed8721132869e3b121282
CUST_00000617,1.3,Android 12,False,5.9,6.2,5dc299d5c15c1de4722eb9d10fa03dfa
CUST_00000618,0.1,Android 12,False,5.9,3.2,7af3dcfa67a081758f280aab5d2891c2
CUST_00000619,2.7,Android 13,False,8.4,6.7,9152657639dc21058cff1635cbbcd65a
CUST_00000620,0.8,Android 12,False,0.2,6.9,7c7b6dfac031ede8356a51cc6481c58c
CUST_00000621,4.9,Android 14,False,4.4,5.4,41db631d091bb0257fef19b2645651e1
CUST_00000622,0.1,Android 13,False,5.9,5.2,f96dd15582a440f841dc612050fbb8b7
CUST_00000623,1.5,Android 13,False,1.0,2.1,a3cb07de3a3705449940dbaf5186c196
CUST_00000624,0.2,Android 11,False,2.6,5.3,b6a4af7a40c4b1a2eb88936fde5db6c5
CUST_00000625,0.2,Android 14,False,4.6,2.1,7c26dcac5252437349b18c9ca5bd7244
CUST_00000626,0.5,Android 13,False,9.5,4.9,1db3f69ce462734b3f2d967f438004aa
CUST_00000627,5.4,Android 11,False,5.5,5.8,368f288786a681214f4daaa07cbfbd65
CUST_00000628,3.9,Android 13,False,5.3,5.3,a91d611bd8efd8e08be495ae28c577c8
CUST_00000629,3.8,Android 13,False,5.4,6.5,d374fb4b07a131a120034523cc844039
CUST_00000630,4.2,Android 13,False,7.9,6.3,bf3792f681b08354bde55e16993f1b8f
CUST_00000631,1.5,Android 13,False,4.3,2.1,b1e1f44074c0f1aaa5e0fbb943a3a0d5
CUST_00000632,0.5,Android 13,False,8.3,6.6,509d479ca0b7d1b3fa8e396348a55bd7
CUST_00000633,0.3,Android 13,False,5.1,0.6,8d34b2d2a3c02ae5311e50c2c3168e37
CUST_00000634,0.8,Android 13,False,7.7,6.5,c80aeffc98d46d63c8f6b39bf0c23c19
CUST_00000635,0.4,Android 12,False,1.7,2.2,aac32f2b53a9f71f32c72ee50f6a80eb
CUST_00000636,4.2,Android 14,False,8.2,4.8,7f24d7aee55af969e0da3b1d4e99da98
CUST_00000637,0.8,Android 14,False,2.6,2.4,deb948449854a8dcd46536a0acccbc11
CUST_00000638,1.1,Android 13,False,8.3,2.8,c5e64e330cd7fe5f0e9fca87e4e08e0b
CUST_00000639,6.1,Android 14,False,3.3,6.4,6abefe9a2c41186b670fa2a0c82546be
CUST_00000640,5.8,Android 13,False,1.1,6.6,b71886fad394bae269c86e0a2323c935
CUST_00000641,0.8,Android 13,False,8.6,3.8,029388fd7b6992a1128cc61a3286d843
CUST_00000642,4.6,Android 11,False,4.4,6.1,4096133e9f088c05399e278645d16b2d
CUST_00000643,1.0,Android 14,False,7.0,4.9,b621d80465ec9e28837333aad6152587
CUST_00000644,0.1,Android 14,False,7.2,1.6,7b990f8edc0cbc3bc0f4b167bd167170
CUST_00000645,0.2,Android 13,False,0.3,1.5,6deff2d4bea606fb5eef9ac57f3aff0a
CUST_00000646,0.8,Android 10,False,1.1,2.1,449a6001942eb30a364fe8e6728af3b8
CUST_00000647,1.2,Android 13,False,0.7,4.5,e48f0fb4591e5ec1d7fcb94105d77c05
CUST_00000648,1.8,Android 14,False,6.2,1.9,dd51705daad56848493fac26dabfeda6
CUST_00000649,1.8,Android 13,False,7.0,3.3,00382d758e7173707abc63a50dcd3230
CUST_00000650,1.6,Android 14,False,8.7,3.8,3ea89fc54864d9f3af456bffb414c912
CUST_00000651,0.8,Android 13,False,1.3,1.3,5248942144494cf4e440f57bd2143967
CUST_00000652,1.1,Android 14,False,4.0,5.0,8ba2328e2f099f0ca644ca11b0f01b42
CUST_00000653,1.7,Android 14,False,0.3,3.8,d09e7a6c24162733e9068b19481e71c8
CUST_00000654,2.1,Android 14,False,6.3,3.6,c69d485565ad99dc4a1066be65509128
CUST_00000655,0.5,Android 14,False,5.4,0.6,019c905f519c302157cfa42009d8cef9
CUST_00000656,3.0,Android 11,False,3.4,6.0,d189d1545d2d1f80f812881bc13b6528
CUST_00000657,1.5,Android 13,False,8.8,1.7,6d34325795d6e73fa7fbd69c37538332
CUST_00000658,2.4,Android 14,False,9.0,3.0,a2dcd9fac661168dfffa39d29219b660
CUST_00000659,2.5,Android 14,False,5.5,6.2,7481925a274b260eb95e0cb287f6d4b9
CUST_00000660,0.4,Android 14,False,3.8,4.7,6891fb64d3c693ab4fafe773daad36ac
CUST_00000661,4.0,Android 13,False,3.3,7.0,7c2ba2f5ae4838a0fe194329ce32b6fa
CUST_00000662,0.3,Android 13,False,3.8,2.9,6027ba007ad2ea2592d61b2a2c15b7ce
CUST_00000663,3.4,Android 12,False,0.2,4.8,c2b26618c45ddf55adeee7c2c5683fa2
CUST_00000664,0.1,Android 12,False,8.1,3.6,4573215d48b856960528ba53e87437c6
CUST_00000665,0.7,Android 13,False,5.9,0.9,06e6b99a4935a19ee583dc352e7a4ae5
CUST_00000666,3.0,Android 12,False,1.5,5.7,36a6c9d10cef318ec908c3d5009093c8
CUST_00000667,1.0,Android 13,False,2.0,5.3,ed4d1886b92f159a0c03eadcb5bbc401
CUST_00000668,4.9,Android 12,False,6.0,6.4,50ad3c5d29f7e69982dba276f21e04b5
CUST_00000669,2.8,Android 10,False,1.6,4.3,b64420c33239f8652952c8897d41f68f
CUST_00000670,0.5,Android 12,False,3.2,2.3,e29f82db8f995dd70712e08f95683fd2
CUST_00000671,3.0,Android 14,False,5.1,3.3,e400994fefc3c06c137811a132866c51
CUST_00000672,2.0,Android 14,False,8.2,5.0,e81ae3c80138f8c66de71943379c1d82
CUST_00000673,1.6,Android 12,False,2.7,2.3,7ef42df55e47d7a9f9cd7aa537996c83
CUST_00000674,0.8,Android 13,False,2.0,2.6,be6f6a6ca982e231429007d357339210
CUST_00000675,1.2,Android 14,False,6.7,4.4,e43d4857095a104e618333ebe8fe2435
CUST_00000676,1.1,Android 12,False,1.0,5.4,8c814c06bcc13cd9f0a5988ef43edc03
CUST_00000677,0.2,Android 13,True,2.7,3.3,77a3e97525a5bf16f713d026f4f234dd
CUST_00000678,1.2,Android 11,False,0.5,2.1,511fdcf64b8deb157727b2014c2f2fd9
CUST_00000679,5.6,Android 14,False,3.3,6.3,da190038f15ae2d32bf2e6dbe421bb97
CUST_00000680,5.0,iOS 15,False,2.6,5.9,a41bda6038662acff80b144ff72140e5
CUST_00000681,1.1,Android 14,False,3.3,1.1,60248665df2701de85a1b27ce9243c46
CUST_00000682,6.1,Android 11,False,2.5,6.1,731d385593b208ec6f19abdfe70e3c16
CUST_00000683,0.1,Android 13,False,3.7,1.3,bc2bf97739717bd53ab17414c79cb25a
CUST_00000684,1.7,Android 13,True,2.4,2.5,ee8fd2e8e641dfdea80de2900488c313
CUST_00000685,3.5,Android 12,False,0.5,4.6,b0dd6af2f772ec93ab5213bdb7243ade
CUST_00000686,2.7,Android 13,False,8.7,4.2,8e80667889b689c3b35de7e9844df3cd
CUST_00000687,5.2,Android 13,False,4.5,6.9,1e6c8186dc373d18f34da7672c5df133
CUST_00000688,1.2,Android 13,False,9.3,2.0,deda5211e59fb1c7135e0bb6c237ac8f
CUST_00000689,0.9,Android 14,False,10.0,3.9,cc32da4a39e4e45d8aa9e936c52cfd5c
CUST_00000690,4.1,Android 13,False,6.0,5.7,d72ce378cfa1c2dd9051e1cf100e5bfc
CUST_00000691,3.4,Android 13,False,3.8,4.9,21c5b3667a46549db4d2eb589a337cf0
CUST_00000692,2.7,Android 14,False,7.0,3.8,f134064834a151238add7151b47a7c16
CUST_00000693,1.0,Android 14,False,6.0,1.5,18e21b637ad11e8673553a473a928f8c
CUST_00000694,2.4,Android 12,False,8.4,3.5,abaa0c5314aaad24953838ed98c812f6
CUST_00000695,3.5,Android 14,False,7.0,5.6,11e72b756ffd2c23d8a49f1d8978d249
CUST_00000696,3.6,Android 11,False,4.9,6.7,aa6886497d0973ecab9bb785407bb977
CUST_00000697,1.2,Android 14,False,9.2,4.2,d53d3d66b72c6f9e58aedf098e018a50
CUST_00000698,0.2,Android 13,False,0.4,2.8,951780a037932c58801f7555ecd83d49
CUST_00000699,3.9,Android 14,False,8.8,4.4,0b042025a35accd27c6ac355d3018a29
CUST_00000700,5.4,Android 14,False,2.0,6.1,b9f488722545e8f57d247d1617e549f8
CUST_00000701,5.7,Android 14,False,0.4,5.7,9ae85e6d5b040bd5a2653344fc9aca24
CUST_00000702,3.2,Android 13,False,8.5,6.8,10e7d156a9cb790fba6007c3741c64b9
CUST_00000703,0.9,Android 14,False,8.2,0.9,8c160f3e20070897ec258901d7babc64
CUST_00000704,0.5,iOS 17,False,0.8,1.1,481ada29e7d960629089d2c2e0850495
CUST_00000705,1.0,Android 14,False,1.1,3.5,ec316be8622cdf0777e0557c5e89b852
CUST_00000706,5.2,Android 14,False,9.7,6.8,0bc37c30faf4f9b3e17e911faef141b3
CUST_00000707,1.9,Android 14,False,3.1,5.7,cbe21242c0523715a267643d941a5218
CUST_00000708,0.8,Android 14,False,6.8,2.2,084b3eb92dff4422eab4b772afc82578
CUST_00000709,0.9,Android 14,False,3.5,5.8,ec611a9d2e751cebb746c6251ceccba2
CUST_00000710,0.5,Android 14,False,3.1,1.0,a41842364de1c11a7452cb6c9cc7c7a4
CUST_00000711,0.9,Android 11,False,5.1,1.4,1296f080861559afa9ea436621d213a6
CUST_00000712,1.2,Android 13,False,0.9,2.3,70bd16070a8f22cc720b5f38acb5be40
CUST_00000713,0.4,Android 14,False,4.2,5.8,ed7ee8a910929286e9c511f5644afac8
CUST_00000714,2.8,Android 12,False,7.8,4.2,a88181b492364a73d27680029e5c5520
CUST_00000715,3.4,Android 14,False,9.9,4.0,1ce4271b19410f483b9a1259afc37a21
CUST_00000716,0.9,Android 13,False,7.4,1.8,caf5acb40abaab512b0f26550c0397d4
CUST_00000717,2.2,Android 13,False,8.6,5.9,eb26211df9aaf361b931baffd260d557
CUST_00000718,2.7,Android 14,False,1.3,3.5,997f046657e78e5e57ac5d5fb79680fb
CUST_00000719,1.0,iOS 17,False,5.8,1.6,fe45c188d6e344aa2a1972b0dba2f307
CUST_00000720,1.2,Android 13,False,3.8,2.0,b1c74e57283a83123162b9cebf8d555d
CUST_00000721,0.9,Android 14,False,2.9,4.2,2b7489a12f5e86dd8ae92bec4c6d96a0
CUST_00000722,1.8,Android 14,False,9.3,5.9,f3e036d2e46c48df36387366ceec7fbb
CUST_00000723,0.6,Android 13,False,8.0,1.4,9ff50aec138153520cbb07f43f830148
CUST_00000724,3.5,Android 14,False,8.0,4.1,a5f3ad326dbebd85fc17fc3f046faeef
CUST_00000725,0.5,Android 12,False,8.8,1.9,393a21a7d2c8547fab0b2b9d7ab4f358
CUST_00000726,0.4,Android 14,False,7.9,0.5,b6636cbec47355ebb71b79b941b3234d
CUST_00000727,0.7,Android 12,False,3.6,1.5,36d18796cf295abce54d5be1e0394735
CUST_00000728,0.4,Android 13,False,3.0,6.5,98229316ae45d7cc3735b17b7dc4c34e
CUST_00000729,3.0,Android 14,False,4.7,6.4,cc4821b134e6da0a0600a9e3040f9aa8
CUST_00000730,1.6,Android 14,False,6.0,3.7,70fd46b50d9be1b7d4e9b9408638818c
CUST_00000731,2.6,Android 12,True,1.8,3.1,9a221acc458c4dc62bae96bf010e37f6
CUST_00000732,1.4,Android 14,False,6.2,2.7,32eff0524f3861af8e3a09fa34dcda5f
CUST_00000733,0.3,Android 13,False,0.4,3.8,8334fe20bdce177ca8ac8f2fdc2ad3c2
CUST_00000734,1.0,Android 13,False,0.3,6.0,b2b9a9ed21293ebe9d9f284ce0c09f1e
CUST_00000735,0.6,Android 14,False,1.2,0.8,05ba278937867295ec0cdd7f080cecc6
CUST_00000736,0.7,Android 14,False,8.0,1.6,2c3418ba6963d9bd937df6ad2d990b73
CUST_00000737,1.0,Android 12,False,2.4,1.3,44746afc6f53c0be22147e8c8c013dc4
CUST_00000738,2.6,Android 13,True,0.8,6.5,cf671b0bc62d4bfd3715d81a8f802870
CUST_00000739,3.0,Android 11,False,2.4,3.9,36d226c1888361892682bdce401a4019
CUST_00000740,4.5,Android 14,False,9.3,6.7,efcf5b54a96f326cd08c6689c005c457
CUST_00000741,1.6,Android 13,False,8.5,4.9,c636149af687c1574e8a74ae8b8d0440
CUST_00000742,1.5,Android 10,False,2.9,5.3,30287a781d331d55b9c2b64498cf8b69
CUST_00000743,3.7,Android 14,False,6.3,5.2,4b475aaa1403c3aed6092f46379caf7f
CUST_00000744,0.3,Android 14,False,4.5,2.7,a51deec80861f1852a48ee655a452793
CUST_00000745,5.5,Android 14,False,1.9,5.9,98dce8e4b3ed56f8d02f7df0c446755c
CUST_00000746,0.2,iOS 17,False,1.7,0.9,bbbadf0b350b67cbe6bf3a45fa7d2e74
CUST_00000747,3.1,Android 14,False,5.1,6.8,a6ba74e0f3996ec077dec89df12ac86e
CUST_00000748,3.6,Android 13,False,7.6,4.8,82a32e368c6174a7bce23b7f73abce50
CUST_00000749,4.4,iOS 17,True,0.7,5.8,65186c61fbc13be019a41d160265e156
CUST_00000750,2.0,Android 14,False,4.1,4.8,f368e0ce5e8520a9b8cba7103b87725c
CUST_00000751,2.1,Android 10,False,6.9,6.4,553492e2c01f0b473e29ddebfe6a4d80
CUST_00000752,0.6,Android 14,False,4.4,1.7,6edbdc900624173ca663b3996d97d65e
CUST_00000753,2.9,Android 14,False,3.0,5.3,76a8593d012027f2b5142c5c336ae6b3
CUST_00000754,2.0,Android 14,False,1.7,4.4,fecc6ac26cd615139586befba00fdc49
CUST_00000755,2.3,Android 13,False,7.4,6.4,6e6a72b10f53bdd901baa08e15594872
CUST_00000756,3.3,iOS 17,False,6.6,5.8,108afdf7a8a89cab2b982ca6591d6c83
CUST_00000757,0.1,Android 13,False,8.3,2.6,901824dc930b20759bbe423804b17e55
CUST_00000758,2.0,Android 14,False,1.3,4.2,8b48260148cd25b13ac82f9ea42ba576
CUST_00000759,0.6,Android 14,True,7.4,0.9,fe8e4b70f760923e3e33dad1803dac26
CUST_00000760,0.5,Android 12,False,1.8,4.0,9a3d576b9414d481ee3704fcd64f4c05
CUST_00000761,5.4,Android 14,False,9.8,6.6,21ccaa37202e6661010bf487101018f9
CUST_00000762,1.2,iOS 16,False,0.6,3.3,bde962f74aafebf49591355ebf348539
CUST_00000763,0.9,Android 12,False,6.2,3.5,55ab6079150202f5c0d1ecc11be43eee
CUST_00000764,2.3,Android 13,False,8.2,2.8,1b55511f70710f6b77076e8177b59d96
CUST_00000765,2.4,Android 13,False,3.3,2.9,4c12cbd05035364d817e1e529adccfa0
CUST_00000766,1.7,Android 14,False,8.4,3.5,4c30685ea7a693c427c314610108b334
CUST_00000767,4.8,Android 13,False,3.9,5.8,3c692fdd47683a79126b00372f665064
CUST_00000768,0.9,Android 14,False,9.3,6.6,e315af567115e0afdea6201817d65e20
CUST_00000769,0.4,Android 13,False,4.1,0.7,e5c4490f273975611cb96d60491366df
CUST_00000770,3.9,Android 12,False,7.2,6.8,ba6b3305867c1f8e5576c21a6de3fa22
CUST_00000771,0.8,Android 13,False,9.4,1.3,6c9ee9ba19e04207fa98d1247c18308d
CUST_00000772,1.6,Android 14,False,4.1,2.8,74c60ea1b94be47f549c13a0afa5d7c8
CUST_00000773,1.7,Android 11,False,2.6,4.5,f281a2f62bdb4e081b8ff66df53446f3
CUST_00000774,2.2,Android 13,False,6.6,3.2,3b522ea300846596849cb0d8fcf0c674
CUST_00000775,0.4,Android 13,False,8.3,1.7,5c0e9601b6895b9fffa10c5060771d55
CUST_00000776,1.4,Android 13,False,5.6,1.6,6b3ff66533abbb2cefb09327c192aff7
CUST_00000777,5.1,Android 13,False,2.3,5.3,325e195589d8489e20c4c03efcd33ddb
CUST_00000778,4.2,iOS 17,False,6.3,6.5,a0ff07b296b03ec7505361e5f5f2497a
CUST_00000779,2.7,Android 12,False,4.3,4.0,22d3057e8f23579563a81235aa052345
CUST_00000780,1.3,Android 11,False,5.4,1.5,cf6d632408be010a012a7dd263e428ea
CUST_00000781,2.8,Android 13,False,2.6,3.0,da859aa515c5fafb9d8a5647c6d1a4b1
CUST_00000782,1.2,Android 13,False,5.8,3.8,3a8ac93d80a0d93766e1a99ae41b79f6
CUST_00000783,0.1,Android 14,False,9.8,2.3,959428c59805b611895781ccec186f4c
CUST_00000784,1.9,Android 13,False,6.7,5.2,fd0fb251232ab3206466824258a1932d
CUST_00000785,2.4,iOS 17,False,2.7,3.1,72718b390aab9f37efec20d996cfe63c
CUST_00000786,2.9,Android 14,False,6.9,4.4,1ed71aecad54883af37afb6891166fa5
CUST_00000787,1.1,iOS 17,False,2.3,1.7,eed26da9607a7b29d2474c2b8e9515e1
CUST_00000788,0.6,Android 13,False,1.8,3.2,0949026f87c3f060f240ee11cf81e396
CUST_00000789,0.6,Android 12,False,4.0,6.3,1bc17d9c25a570259aabd484fcd1ec81
CUST_00000790,2.9,Android 14,False,1.7,4.8,be9b64397355111f0eb05521230e5aef
CUST_00000791,5.8,Android 14,False,1.4,5.9,714a9a4b172b17cad5937d69fa4103aa
CUST_00000792,2.8,Android 11,True,0.6,6.5,42dbf548b9b3f1b84305a4ed8fdf595f
CUST_00000793,0.2,Android 13,True,5.9,3.1,f58ea4639f74aa8a81fb1c86bb2ffaab
CUST_00000794,0.2,Android 12,False,5.9,2.5,900fa32f16b787ca6874758323c2a1be
CUST_00000795,1.2,iOS 16,False,7.1,4.0,077ad50cee131c6b1f5c3e894fad97f2
CUST_00000796,1.6,iOS 17,False,0.6,2.9,06208e26dac773721e7b060c710f6c3f
CUST_00000797,1.4,Android 11,False,2.3,5.7,966b115d03bf3a9c569289e5442542bf
CUST_00000798,0.6,iOS 17,False,3.4,1.1,75a1e089f47af85d916462b167cfc17c
CUST_00000799,1.5,Android 14,False,0.6,1.9,8c27faab69be4522bedf653697db1d7a
CUST_00000800,1.1,Android 13,False,5.3,2.7,d3d1ea2cbffe9d513eb2fe84c0275ac6
CUST_00000801,4.4,Android 13,False,1.6,5.7,08ce4eefdff231c7633caa80cb1f578c
CUST_00000802,1.2,Android 14,False,6.8,2.8,1294994fca44fffd620ca6f439bef98c
CUST_00000803,2.1,Android 14,False,2.0,3.0,073bb26c5328be7fd8821f60ae45d478
CUST_00000804,5.7,Android 14,False,3.0,6.3,ecf2c78ec4e839e60afb8d085ebcaea7
CUST_00000805,1.4,Android 13,False,8.3,2.1,31e71868040687210963d19ca64b6d8f
CUST_00000806,0.6,Android 11,False,7.4,3.1,b2f6330e3012a0ae7aa0974222eba853
CUST_00000807,0.3,Android 12,False,9.9,2.3,55ed355246c2bdb3b0d5146c943f8670
CUST_00000808,5.5,iOS 16,False,6.6,6.9,f676604a59d5d73d407c7a82237fef75
CUST_00000809,1.2,Android 11,False,6.2,2.4,94e638a8aa347ee4f4ee4e7183f9ee78
CUST_00000810,1.5,Android 13,False,8.5,2.6,f76a88f857ed6e31a3c7e1b126346ca8
CUST_00000811,4.1,iOS 17,False,5.6,5.0,cd5f316c2661ffb1ec03992235b39271
CUST_00000812,0.3,Android 14,False,8.9,5.8,d1ce0334c5e9c4770222ff190f08f218
CUST_00000813,1.5,Android 14,False,2.6,1.9,173fceed8b53b2e9879ac332af11e964
CUST_00000814,1.3,Android 14,False,6.8,1.3,4e3af83c7df73cc308bb68376a8fae6c
CUST_00000815,3.0,Android 14,False,6.1,4.9,3ff18db6fb67216a544ba721a36a7a37
CUST_00000816,1.0,Android 13,False,7.7,3.3,b4b47c5836bf7e7599f72087136d4698
CUST_00000817,1.3,Android 12,False,7.5,2.0,467b6c5bb0a53a45e86c61f5ef240a5e
CUST_00000818,0.9,Android 14,False,8.5,1.4,3df17526e62b3e9191114eddf584ae65
CUST_00000819,1.3,Android 12,False,9.3,2.7,09c99ea9d7a0d99050ce9dca31dd7d1e
CUST_00000820,0.1,Android 13,True,2.7,0.6,ef6eef972d276939ef3193d300ad2657
CUST_00000821,1.9,Android 13,False,1.8,3.3,29963d0d52010d6f7c020f5cb6327855
CUST_00000822,0.4,Android 12,False,8.9,6.8,363b6583c6ef56c41f8102813440fcbe
CUST_00000823,0.4,Android 13,False,1.0,3.8,79b94205aa51f964c51b34a32e9a0de4
CUST_00000824,2.7,Android 14,False,1.5,6.5,a1590a3de5f5fd7d9ea5096fd220197d
CUST_00000825,2.8,Android 14,False,9.0,3.9,a7e42d95a15eec9e8f2b5cc670ab03a8
CUST_00000826,4.6,Android 12,True,3.0,4.9,cfbee96a6060fe8693fe0497bd699c91
CUST_00000827,1.3,Android 14,False,6.4,1.9,0805697d14747f409cc1fd39ba567af9
CUST_00000828,1.8,Android 14,False,6.7,5.2,d336b154de43c4ca1f22945a987da715
CUST_00000829,0.2,Android 14,False,8.3,1.4,43732fd6508da32d9e9e8817ec91227d
CUST_00000830,0.5,Android 13,False,7.3,1.2,971342f4b312c7aab3f42c3fbf0ba61e
CUST_00000831,0.4,Android 14,False,3.6,0.5,43436800e226bc8c54472443d1860108
CUST_00000832,3.4,Android 14,False,9.6,4.0,061475cfa8c6cc96ca7495d06097bf5a
CUST_00000833,0.6,Android 13,False,3.9,1.1,efc63ed0c83f46252f70d1235c5c7d27
CUST_00000834,0.3,Android 13,False,3.2,2.1,b3069110b7cfcc8fa7b205ce37bb2cb9
CUST_00000835,3.1,Android 14,False,5.4,6.9,1616b26bbaad40155c117da9c90d729b
CUST_00000836,3.5,iOS 15,False,3.3,4.3,5b385f23c82e7af3065eb01552fbf14a
CUST_00000837,3.4,Android 13,False,3.2,4.9,519963a4380d2e45ad88dd4c32b1b27d
CUST_00000838,0.8,Android 13,False,7.0,1.3,fbe1dff56f1283522c6e1639cff149a2
CUST_00000839,3.1,Android 12,False,7.3,6.2,4cf08e2fb636103bf31e3588a3fffbe2
CUST_00000840,0.3,Android 14,False,4.5,0.7,75eb2cfac638513b1aa6fbc13a21f796
CUST_00000841,0.3,Android 11,False,9.6,1.8,fd2982d32563122d30c49faa9991bd24
CUST_00000842,2.4,Android 13,False,1.0,4.3,c2311724c42cb024dccc4fc5e473b1dc
CUST_00000843,2.4,Android 14,False,2.4,4.3,063f336ec4d63b79ee2693b3907d9537
CUST_00000844,0.4,Android 11,False,6.9,0.8,26586fe0ca26432b7e5faf47152a4cde
CUST_00000845,4.1,Android 14,False,8.1,4.5,a7a8acc2a492d052453770f821451c45
CUST_00000846,1.9,Android 12,False,4.7,2.9,04213be789be32b8252df92d96fc6178
CUST_00000847,1.5,Android 12,True,9.1,4.1,02596f8c0a7a024da61c093496adebf7
CUST_00000848,0.7,Android 14,False,7.1,0.9,a97914529bad5a8757a66b8c5b49143a
CUST_00000849,2.4,Android 12,False,4.6,3.1,ad874a4bcfd8084fad71277dbec794f4
CUST_00000850,0.3,iOS 17,False,5.9,2.1,014d8b147744e052445ec85fc3867f1e
